"idMatch_results","idStadium","idTeam","idWeek","Goals","Goals_Against","numerGames","Win","Shots","Shots_On_Target","Red_Cards","Yellow_Cards"
"6806","27","5","222","0","1","1","0","7","4","0","2"
"6807","17","2","222","3","1","1","1","12","4","0","1"
"6808","11","1","222","2","3","1","0","18","11","0","0"
"6809","18","7","222","3","1","1","1","17","6","0","3"
"6810","5","17","223","0","1","1","0","12","7","0","2"
"6811","21","11","223","0","0","1","0","13","6","0","2"
"6812","26","18","223","2","0","1","1","11","7","0","2"
"6813","2","27","223","0","2","1","0","5","3","0","2"
"6814","15","14","223","0","3","1","0","7","2","0","3"
"6815","16","13","223","1","2","1","0","13","5","0","3"
"6816","7","3","223","3","3","1","0","12","4","0","3"
"6817","10","4","223","0","2","1","0","5","2","0","1"
"6818","1","12","223","1","1","1","0","11","4","0","1"
"6819","17","7","224","1","5","1","0","15","4","0","2"
"6820","11","16","224","4","2","1","1","16","9","1","1"
"6821","14","5","224","1","0","1","1","14","2","0","2"
"6822","3","2","224","0","0","1","0","9","2","0","2"
"6823","27","21","224","1","2","1","0","7","2","0","3"
"6824","15","10","224","0","0","1","0","9","1","1","0"
"6825","18","1","224","0","3","1","0","14","2","0","3"
"6826","13","12","224","1","1","1","0","20","6","0","2"
"6827","4","26","224","2","0","1","1","11","5","0","3"
"6828","5","18","225","1","2","1","0","14","3","0","1"
"6829","26","15","225","2","1","1","1","14","3","0","3"
"6830","2","14","225","0","1","1","0","4","1","0","1"
"6831","12","11","225","1","3","1","0","14","4","0","6"
"6832","16","3","225","0","2","1","0","7","3","0","3"
"6833","7","4","225","1","1","1","0","11","4","1","3"
"6834","1","27","225","0","2","1","0","11","2","0","0"
"6835","21","10","225","3","1","1","1","24","10","0","1"
"6836","13","17","225","2","3","1","0","10","4","0","1"
"6837","11","13","226","0","0","1","0","10","1","0","3"
"6838","10","26","226","1","3","1","0","6","5","0","0"
"6839","3","1","226","1","1","1","0","13","6","0","2"
"6840","4","5","226","2","3","1","0","13","6","0","2"
"6841","27","7","226","0","2","1","0","12","2","0","2"
"6842","17","12","226","0","1","1","0","12","6","0","3"
"6843","14","21","226","1","0","1","1","11","6","0","2"
"6844","15","2","226","1","0","1","1","7","2","0","1"
"6845","18","16","226","1","1","1","0","19","8","0","1"
"6846","12","3","227","1","0","1","1","10","3","0","2"
"6847","13","27","227","1","1","1","0","12","3","0","5"
"6848","16","14","227","2","1","1","1","12","8","0","3"
"6849","7","26","227","2","2","1","0","8","3","0","3"
"6850","1","10","227","2","0","1","1","14","4","0","1"
"6851","21","17","227","2","2","1","0","10","7","0","0"
"6852","2","4","227","1","3","1","0","9","4","1","0"
"6853","11","18","227","0","0","1","0","7","2","0","2"
"6854","5","15","227","1","3","1","0","12","4","0","1"
"6855","14","1","228","4","0","1","1","23","11","0","1"
"6856","27","12","228","1","1","1","0","8","3","0","1"
"6857","10","5","228","2","1","1","1","5","3","0","2"
"6858","26","2","228","2","0","1","1","13","7","0","1"
"6859","3","11","228","0","2","1","0","11","3","0","2"
"6860","4","21","228","1","2","1","0","14","3","0","4"
"6861","15","7","228","4","1","1","1","11","4","0","1"
"6862","17","16","228","0","4","1","0","9","3","0","2"
"6863","18","13","228","2","3","1","0","8","4","1","0"
"6864","21","15","229","3","3","1","0","20","5","0","1"
"6865","2","10","229","0","0","1","0","17","4","0","1"
"6866","11","27","229","1","1","1","0","12","6","1","4"
"6867","12","18","229","3","1","1","1","18","4","0","0"
"6868","16","4","229","1","5","1","0","13","4","0","2"
"6869","7","14","229","1","4","1","0","15","5","0","2"
"6870","1","17","229","1","2","1","0","14","5","0","3"
"6871","13","3","229","0","2","1","0","3","1","0","1"
"6872","5","26","229","0","0","1","0","15","3","0","5"
"6873","3","18","230","0","2","1","0","15","4","0","1"
"6874","10","7","230","0","5","1","0","2","1","0","3"
"6875","26","21","230","2","2","1","0","16","5","0","1"
"6876","14","12","230","2","0","1","1","12","5","0","1"
"6877","4","1","230","0","1","1","0","15","9","0","1"
"6878","27","16","230","3","3","1","0","16","6","0","3"
"6879","17","11","230","0","3","1","0","4","0","0","3"
"6880","2","5","230","0","2","1","0","4","0","0","0"
"6881","15","13","230","0","1","1","0","10","5","0","2"
"6882","18","17","231","1","2","1","0","22","8","0","0"
"6883","11","14","231","0","1","1","0","8","3","0","3"
"6884","12","10","231","1","0","1","1","6","3","0","1"
"6885","13","4","231","3","1","1","1","14","9","0","1"
"6886","3","27","231","1","2","1","0","9","2","0","3"
"6887","7","5","231","1","1","1","0","10","2","0","2"
"6888","1","26","231","1","1","1","0","11","1","0","1"
"6889","21","2","231","3","1","1","1","13","5","0","1"
"6890","16","15","231","2","0","1","1","15","9","0","3"
"6891","15","1","232","0","3","1","0","10","5","0","4"
"6892","10","11","232","0","1","1","0","4","0","0","5"
"6893","26","16","232","2","2","1","0","9","3","0","1"
"6894","2","7","232","2","3","1","0","9","3","0","3"
"6895","14","13","232","3","0","1","1","9","4","0","1"
"6896","27","18","232","0","3","1","0","9","2","0","5"
"6897","5","21","232","2","4","1","0","14","5","0","2"
"6898","4","12","232","1","1","1","0","9","1","0","1"
"6899","17","3","232","0","5","1","0","7","2","0","2"
"6900","3","14","233","2","2","1","0","11","3","0","4"
"6901","11","4","233","2","0","1","1","8","6","0","4"
"6902","13","26","233","2","1","1","1","9","4","0","2"
"6903","27","17","233","0","1","1","0","7","3","0","1"
"6904","16","10","233","3","1","1","1","13","6","0","3"
"6905","7","21","233","2","1","1","1","4","3","0","5"
"6906","1","5","233","1","1","1","0","17","9","0","2"
"6907","12","15","233","2","0","1","1","12","6","1","2"
"6908","18","2","233","2","2","1","0","16","5","0","3"
"6909","14","17","234","0","2","1","0","8","2","0","0"
"6910","21","16","234","0","1","1","0","10","4","0","0"
"6911","10","18","234","0","3","1","0","7","4","0","0"
"6912","26","27","234","0","2","1","0","8","3","0","3"
"6913","4","3","234","1","2","1","0","10","2","0","0"
"6914","15","11","234","0","3","1","0","9","6","0","3"
"6915","7","1","234","2","3","1","0","8","3","0","5"
"6916","2","13","234","0","3","1","0","5","1","1","0"
"6917","5","12","234","3","2","1","1","12","4","0","2"
"6918","13","7","235","1","2","1","0","21","10","0","4"
"6919","12","26","235","1","4","1","0","15","2","0","2"
"6920","3","10","235","2","0","1","1","6","6","0","4"
"6921","27","14","235","2","2","1","0","14","4","0","2"
"6922","18","15","235","3","2","1","1","16","6","0","3"
"6923","16","2","235","3","0","1","1","16","9","0","1"
"6924","1","21","235","2","0","1","1","8","4","0","2"
"6925","11","5","235","1","2","1","0","7","4","0","4"
"6926","17","4","235","1","3","1","0","14","8","0","2"
"6927","21","12","236","0","0","1","0","8","1","1","2"
"6928","10","17","236","1","1","1","0","8","2","0","1"
"6929","26","11","236","2","1","1","1","12","4","0","2"
"6930","2","1","236","1","5","1","0","6","4","0","0"
"6931","14","18","236","3","1","1","1","10","7","0","0"
"6932","4","27","236","1","2","1","0","16","8","0","4"
"6933","15","3","236","1","2","1","0","9","3","0","6"
"6934","5","13","236","0","0","1","0","7","4","0","3"
"6935","7","16","236","2","6","1","0","13","4","0","1"
"6936","11","2","237","0","1","1","0","13","2","0","3"
"6937","12","7","237","0","0","1","0","13","1","0","2"
"6938","13","1","237","1","0","1","1","11","6","0","0"
"6939","14","4","237","0","1","1","0","15","4","0","2"
"6940","3","26","237","2","1","1","1","7","3","1","1"
"6941","27","10","237","2","1","1","1","12","6","0","3"
"6942","17","15","237","1","2","1","0","17","8","0","2"
"6943","18","21","237","1","1","1","0","5","2","0","5"
"6944","16","5","237","3","1","1","1","19","11","0","2"
"6945","21","13","238","3","1","1","1","13","6","0","3"
"6946","10","14","238","1","3","1","0","20","5","0","1"
"6947","26","17","238","2","0","1","1","21","3","0","0"
"6948","2","12","238","2","2","1","0","6","5","0","0"
"6949","4","18","238","4","1","1","1","12","8","0","1"
"6950","15","27","238","2","3","1","0","21","5","0","1"
"6951","5","3","238","0","0","1","0","11","5","1","3"
"6952","7","11","238","0","1","1","0","4","2","0","2"
"6953","1","16","238","1","3","1","0","13","6","0","2"
"7159","10","10","239","6","0","1","1","27","14","0","0"
"7160","21","21","239","0","2","1","0","13","2","0","1"
"7161","2","2","239","2","1","1","1","17","8","0","0"
"7162","11","11","239","1","0","1","1","11","4","1","2"
"7163","12","12","239","2","0","1","1","21","8","0","3"
"7164","13","13","239","1","1","1","0","8","1","0","2"
"7165","17","17","239","2","1","1","1","14","9","0","3"
"7166","3","3","239","2","1","1","1","15","5","0","0"
"7167","4","4","239","2","2","1","0","11","5","0","2"
"7168","18","18","240","0","2","1","0","9","2","0","2"
"7169","26","26","240","1","0","1","1","8","1","0","1"
"7170","9","9","240","3","1","1","1","17","7","0","2"
"7171","27","27","240","0","2","1","0","12","5","0","3"
"7172","15","15","240","3","1","1","1","15","5","0","2"
"7173","28","28","240","1","0","1","1","10","4","0","2"
"7174","1","1","240","0","0","1","0","18","4","0","2"
"7175","5","5","240","4","4","1","0","12","6","1","1"
"7176","7","7","240","1","2","1","0","10","1","0","2"
"7177","12","12","241","3","0","1","1","9","3","0","1"
"7178","10","10","241","3","1","1","1","10","5","0","1"
"7179","2","2","241","6","0","1","1","22","14","0","0"
"7180","11","11","241","2","1","1","1","17","8","0","3"
"7181","13","13","241","0","4","1","0","14","2","0","5"
"7182","4","4","241","0","0","1","0","20","5","0","2"
"7183","17","17","241","4","1","1","1","15","7","0","0"
"7184","21","21","241","1","3","1","0","12","5","0","1"
"7185","3","3","241","2","0","1","1","8","2","0","1"
"7186","26","26","242","1","1","1","0","12","3","0","1"
"7187","9","9","242","1","0","1","1","19","4","0","1"
"7188","27","27","242","0","2","1","0","13","3","0","0"
"7189","1","1","242","1","5","1","0","15","9","0","2"
"7190","10","10","242","3","0","1","1","16","7","0","1"
"7191","15","15","242","0","0","1","0","14","6","0","0"
"7192","28","28","242","1","1","1","0","9","5","0","1"
"7193","18","18","242","1","3","1","0","18","8","0","2"
"7194","7","7","242","1","2","1","0","13","7","0","2"
"7195","2","2","243","3","1","1","1","24","5","0","2"
"7196","21","21","243","1","0","1","1","19","6","0","2"
"7197","11","11","243","3","3","1","0","11","4","0","4"
"7198","13","13","243","0","1","1","0","7","1","0","2"
"7199","5","5","243","2","3","1","0","9","5","0","3"
"7200","17","17","243","2","0","1","1","7","5","0","2"
"7201","7","7","243","2","1","1","1","16","4","0","1"
"7202","12","12","243","1","1","1","0","10","2","0","1"
"7203","4","4","243","2","1","1","1","14","2","0","1"
"7204","28","28","244","2","1","1","1","17","10","0","0"
"7205","10","10","244","1","1","1","0","27","3","0","1"
"7206","26","26","244","2","2","1","0","9","2","0","2"
"7207","9","9","244","1","0","1","1","11","3","0","4"
"7208","3","3","244","2","0","1","1","14","5","0","2"
"7209","27","27","244","1","2","1","0","18","5","0","1"
"7210","15","15","244","2","0","1","1","11","6","0","5"
"7211","18","18","244","4","0","1","1","15","8","0","0"
"7212","1","1","244","0","0","1","0","19","3","0","0"
"7213","2","2","245","1","1","1","0","15","6","1","1"
"7214","21","21","245","1","1","1","0","11","5","0","2"
"7215","11","11","245","2","2","1","0","13","4","1","2"
